vote,name,bill_num,vote_nm,no_vote,yeas,nays,vote_date,vote_time,page_num
Y,Chan,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Connolly,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Coppinger,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Cronin,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Cullinane,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Cusack,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Cutler,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Day,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Decker,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,DiZoglio,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Donahue,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Driscoll,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,DuBois,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Dwyer,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Dykema,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Ehrlich,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Farley-Bouvier,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Fernandes,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Finn,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Fiola,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Galvin,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Garballey,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Garlick,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Garry,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Gentile,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Golden,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Gonzalez,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Gordon,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Gregoire,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Hawkins,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Hay,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Hecht,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Higgins,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Hogan,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Holmes,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Honan,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,"Hunt, D.",445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
X,Kafka,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Kaufman,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Keefe,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Khan,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Koczera,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Kulik,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Lawn,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Lewis,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Linsky,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Livingstone,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Madaro,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Mahoney,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Malia,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Mark,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Markey,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Matias,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,McGonagle,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,McMurtry,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Meschino,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Michlewitz,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Mom,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Moran F.,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Murphy,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Murray,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Nangle,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Naughton,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,O’Day,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Parisella,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Peake,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Peisch,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Petrolati,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Pignatelli,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Provost,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Puppolo,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,"Rogers, D.",445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,"Rogers, J.",445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Roy,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Ryan,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Sánchez,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Scaccia,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Schmid,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Scibak,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Silvia,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Smizik,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Speliotis,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Stanley,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Straus,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Tosado,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Tucker,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Tyler,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Ultrino,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Vargas,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Vega,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
X,Velis,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Vincent,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Wagner,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,"Walsh, T.",445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Williams,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Zlotnik,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Jones,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Hill,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Poirier,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Gifford,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Frost,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Barrows,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Berthiaume,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Boldyga,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Campanale,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Crocker,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,D'Emilia,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,DeCoste,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Diehl,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Dooley,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Durant,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Ferguson,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Harrington,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Howitt,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,"Hunt, R.",445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Kane,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Kelcourse,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Kuros,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Lombardo,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Lyons,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,McKenna,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Mirra,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Muradian,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Muratore,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,O’Connell,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
N,Orrall,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Smola,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Vieira,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Whelan,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Wong,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Goldstein-Rose,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Whipps,445,H. 4800 Item #5920-2025 DDS Day & Work Programs,3,128,22,07/27/2018,04:44 PM,138
Y,Mr. Speaker,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Mariano,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Haddad,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Rushing,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Donato,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Moran M.,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Arciero,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Ashe,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Atkins,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Ayers,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Balser,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Barber,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Barrett,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Benson,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Brodeur,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cabral,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cahill,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Campbell,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
X,Carvalho,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cassidy,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Chan,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Connolly,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Coppinger,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cronin,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cullinane,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cusack,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Cutler,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Day,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Decker,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,DiZoglio,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Donahue,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Driscoll,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,DuBois,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Dwyer,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Dykema,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Ehrlich,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Farley-Bouvier,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Fernandes,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Finn,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Fiola,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Galvin,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Garballey,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Garlick,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Garry,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Gentile,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Golden,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Gonzalez,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Gordon,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Gregoire,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Hawkins,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Hay,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Hecht,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Higgins,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Hogan,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Holmes,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Honan,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,"Hunt, D.",446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
X,Kafka,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Kaufman,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Keefe,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Khan,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Koczera,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Kulik,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Lawn,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Lewis,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Linsky,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Livingstone,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Madaro,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Mahoney,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Malia,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Mark,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Markey,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Matias,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,McGonagle,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,McMurtry,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Meschino,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Michlewitz,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Mom,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Moran F.,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Murphy,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Murray,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Nangle,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Naughton,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,O’Day,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Parisella,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Peake,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Peisch,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Petrolati,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Pignatelli,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
N,Provost,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Puppolo,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,"Rogers, D.",446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,"Rogers, J.",446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Roy,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Ryan,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Sánchez,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Scaccia,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Schmid,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Scibak,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Silvia,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Smizik,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Speliotis,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Stanley,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Straus,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Tosado,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Tucker,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
Y,Tyler,446,H. 4800 Item #7077-0023 Tufts Veterinary,3,126,24,07/27/2018,04:46 PM,139
